No. Stations,Air Quality,Index Value,year,day,month,weekdays,month_sin,month_cos,AQI_lag_1,AQI_lag_week_ago,"Prominent Pollutant_CO, PM10","Prominent Pollutant_CO, PM2.5",Prominent Pollutant_NO2,Prominent Pollutant_O3,"Prominent Pollutant_O3, PM10","Prominent Pollutant_O3, PM2.5",Prominent Pollutant_OZONE,Prominent Pollutant_PM10,"Prominent Pollutant_PM10, PM2.5",Prominent Pollutant_PM2.5
1.0,Satisfactory,82,2020,20,4,0,0.8660254037844387,-0.4999999999999998,68.0,91.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2020,21,4,1,0.8660254037844387,-0.4999999999999998,82.0,84.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,60,2020,22,4,2,0.8660254037844387,-0.4999999999999998,56.0,89.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,63,2020,23,4,3,0.8660254037844387,-0.4999999999999998,60.0,86.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,49,2020,24,4,4,0.8660254037844387,-0.4999999999999998,63.0,85.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2020,25,4,5,0.8660254037844387,-0.4999999999999998,49.0,70.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,61,2020,26,4,6,0.8660254037844387,-0.4999999999999998,57.0,68.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2020,27,4,0,0.8660254037844387,-0.4999999999999998,61.0,82.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,77,2020,28,4,1,0.8660254037844387,-0.4999999999999998,57.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,88,2020,29,4,2,0.8660254037844387,-0.4999999999999998,77.0,60.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,74,2020,30,4,3,0.8660254037844387,-0.4999999999999998,88.0,63.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,70,2020,1,5,4,0.49999999999999994,-0.8660254037844387,74.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,73,2020,2,5,5,0.49999999999999994,-0.8660254037844387,70.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,67,2020,3,5,6,0.49999999999999994,-0.8660254037844387,73.0,61.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,51,2020,4,5,0,0.49999999999999994,-0.8660254037844387,67.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,51,2020,5,5,1,0.49999999999999994,-0.8660254037844387,51.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,82,2020,6,5,2,0.49999999999999994,-0.8660254037844387,51.0,88.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,69,2020,7,5,3,0.49999999999999994,-0.8660254037844387,82.0,74.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,60,2020,8,5,4,0.49999999999999994,-0.8660254037844387,69.0,70.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2020,9,5,5,0.49999999999999994,-0.8660254037844387,60.0,73.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,68,2020,10,5,6,0.49999999999999994,-0.8660254037844387,57.0,67.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,89,2020,11,5,0,0.49999999999999994,-0.8660254037844387,68.0,51.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2020,12,5,1,0.49999999999999994,-0.8660254037844387,89.0,51.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,66,2020,13,5,2,0.49999999999999994,-0.8660254037844387,57.0,82.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,76,2020,14,5,3,0.49999999999999994,-0.8660254037844387,66.0,69.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,61,2020,15,5,4,0.49999999999999994,-0.8660254037844387,76.0,60.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,65,2020,16,5,5,0.49999999999999994,-0.8660254037844387,61.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,98,2020,17,5,6,0.49999999999999994,-0.8660254037844387,65.0,68.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,82,2020,18,5,0,0.49999999999999994,-0.8660254037844387,98.0,89.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,55,2020,19,5,1,0.49999999999999994,-0.8660254037844387,82.0,57.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,55,2020,20,5,2,0.49999999999999994,-0.8660254037844387,55.0,66.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,54,2020,21,5,3,0.49999999999999994,-0.8660254037844387,55.0,76.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2020,22,5,4,0.49999999999999994,-0.8660254037844387,54.0,61.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,64,2020,23,5,5,0.49999999999999994,-0.8660254037844387,56.0,65.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,42,2020,24,5,6,0.49999999999999994,-0.8660254037844387,64.0,98.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,55,2020,26,5,1,0.49999999999999994,-0.8660254037844387,42.0,82.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,39,2020,27,5,2,0.49999999999999994,-0.8660254037844387,55.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,42,2020,28,5,3,0.49999999999999994,-0.8660254037844387,39.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,39,2020,29,5,4,0.49999999999999994,-0.8660254037844387,42.0,54.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,37,2020,30,5,5,0.49999999999999994,-0.8660254037844387,39.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,30,2020,31,5,6,0.49999999999999994,-0.8660254037844387,37.0,64.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,77,2020,1,6,0,1.2246467991473532e-16,-1.0,30.0,42.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,41,2020,6,6,5,1.2246467991473532e-16,-1.0,77.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,31,2020,7,6,6,1.2246467991473532e-16,-1.0,41.0,39.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,41,2020,8,6,0,1.2246467991473532e-16,-1.0,31.0,42.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,33,2020,9,6,1,1.2246467991473532e-16,-1.0,41.0,39.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,34,2020,10,6,2,1.2246467991473532e-16,-1.0,33.0,37.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,28,2020,11,6,3,1.2246467991473532e-16,-1.0,34.0,30.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,42,2020,12,6,4,1.2246467991473532e-16,-1.0,28.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,48,2020,13,6,5,1.2246467991473532e-16,-1.0,42.0,41.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,36,2020,14,6,6,1.2246467991473532e-16,-1.0,48.0,31.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,39,2020,16,6,1,1.2246467991473532e-16,-1.0,36.0,41.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,40,2020,17,6,2,1.2246467991473532e-16,-1.0,39.0,33.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,42,2020,20,6,5,1.2246467991473532e-16,-1.0,40.0,34.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,37,2020,21,6,6,1.2246467991473532e-16,-1.0,42.0,28.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,22,6,0,1.2246467991473532e-16,-1.0,37.0,42.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,47,2020,23,6,1,1.2246467991473532e-16,-1.0,32.0,48.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,33,2020,25,6,3,1.2246467991473532e-16,-1.0,47.0,36.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,24,2020,27,6,5,1.2246467991473532e-16,-1.0,33.0,39.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,29,2020,28,6,6,1.2246467991473532e-16,-1.0,24.0,40.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,26,2020,29,6,0,1.2246467991473532e-16,-1.0,29.0,42.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,30,6,1,1.2246467991473532e-16,-1.0,26.0,37.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,23,2020,1,7,2,-0.4999999999999997,-0.8660254037844388,32.0,32.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,24,2020,2,7,3,-0.4999999999999997,-0.8660254037844388,23.0,47.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,24,2020,3,7,4,-0.4999999999999997,-0.8660254037844388,24.0,33.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,23,2020,4,7,5,-0.4999999999999997,-0.8660254037844388,24.0,24.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,22,2020,5,7,6,-0.4999999999999997,-0.8660254037844388,23.0,29.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,25,2020,6,7,0,-0.4999999999999997,-0.8660254037844388,22.0,26.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,7,7,1,-0.4999999999999997,-0.8660254037844388,25.0,32.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,29,2020,8,7,2,-0.4999999999999997,-0.8660254037844388,32.0,23.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,32,2020,9,7,3,-0.4999999999999997,-0.8660254037844388,29.0,24.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,30,2020,10,7,4,-0.4999999999999997,-0.8660254037844388,32.0,24.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,34,2020,11,7,5,-0.4999999999999997,-0.8660254037844388,30.0,23.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,28,2020,12,7,6,-0.4999999999999997,-0.8660254037844388,34.0,22.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,27,2020,14,7,1,-0.4999999999999997,-0.8660254037844388,28.0,25.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,23,2020,17,7,4,-0.4999999999999997,-0.8660254037844388,27.0,32.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,24,2020,18,7,5,-0.4999999999999997,-0.8660254037844388,23.0,29.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,21,2020,19,7,6,-0.4999999999999997,-0.8660254037844388,24.0,32.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,31,2020,20,7,0,-0.4999999999999997,-0.8660254037844388,21.0,30.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,35,2020,21,7,1,-0.4999999999999997,-0.8660254037844388,31.0,34.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,25,2020,22,7,2,-0.4999999999999997,-0.8660254037844388,35.0,28.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,23,2020,23,7,3,-0.4999999999999997,-0.8660254037844388,25.0,27.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,36,2020,24,7,4,-0.4999999999999997,-0.8660254037844388,23.0,23.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,29,2020,25,7,5,-0.4999999999999997,-0.8660254037844388,36.0,24.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,26,2020,27,7,0,-0.4999999999999997,-0.8660254037844388,29.0,21.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,20,2020,28,7,1,-0.4999999999999997,-0.8660254037844388,26.0,31.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,19,2020,29,7,2,-0.4999999999999997,-0.8660254037844388,20.0,35.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,22,2020,30,7,3,-0.4999999999999997,-0.8660254037844388,19.0,25.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,29,2020,31,7,4,-0.4999999999999997,-0.8660254037844388,22.0,23.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,27,2020,1,8,5,-0.8660254037844384,-0.5000000000000004,29.0,36.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,30,2020,2,8,6,-0.8660254037844384,-0.5000000000000004,27.0,29.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,26,2020,4,8,1,-0.8660254037844384,-0.5000000000000004,30.0,26.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,31,2020,5,8,2,-0.8660254037844384,-0.5000000000000004,26.0,20.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,34,2020,6,8,3,-0.8660254037844384,-0.5000000000000004,31.0,19.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,28,2020,7,8,4,-0.8660254037844384,-0.5000000000000004,34.0,22.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,24,2020,8,8,5,-0.8660254037844384,-0.5000000000000004,28.0,29.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,29,2020,12,8,2,-0.8660254037844384,-0.5000000000000004,24.0,27.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,27,2020,13,8,3,-0.8660254037844384,-0.5000000000000004,29.0,30.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,27,2020,14,8,4,-0.8660254037844384,-0.5000000000000004,27.0,26.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,28,2020,15,8,5,-0.8660254037844384,-0.5000000000000004,27.0,31.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,25,2020,16,8,6,-0.8660254037844384,-0.5000000000000004,28.0,34.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,37,2020,17,8,0,-0.8660254037844384,-0.5000000000000004,25.0,28.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,27,2020,18,8,1,-0.8660254037844384,-0.5000000000000004,37.0,24.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,26,2020,19,8,2,-0.8660254037844384,-0.5000000000000004,27.0,29.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,26,2020,20,8,3,-0.8660254037844384,-0.5000000000000004,26.0,27.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,29,2020,21,8,4,-0.8660254037844384,-0.5000000000000004,26.0,27.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,25,2020,24,8,0,-0.8660254037844384,-0.5000000000000004,29.0,28.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,24,2020,25,8,1,-0.8660254037844384,-0.5000000000000004,25.0,25.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,32,2020,26,8,2,-0.8660254037844384,-0.5000000000000004,24.0,37.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,30,2020,27,8,3,-0.8660254037844384,-0.5000000000000004,32.0,27.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,30,2020,28,8,4,-0.8660254037844384,-0.5000000000000004,30.0,26.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,27,2020,31,8,0,-0.8660254037844384,-0.5000000000000004,30.0,26.0,False,False,True,False,False,False,False,False,False,False
1.0,Good,26,2020,1,9,1,-1.0,-1.8369701987210297e-16,27.0,29.0,False,False,True,False,False,False,False,False,False,False
1.0,Good,31,2020,2,9,2,-1.0,-1.8369701987210297e-16,26.0,25.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,41,2020,3,9,3,-1.0,-1.8369701987210297e-16,31.0,24.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,38,2020,4,9,4,-1.0,-1.8369701987210297e-16,41.0,32.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,32,2020,5,9,5,-1.0,-1.8369701987210297e-16,38.0,30.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,46,2020,6,9,6,-1.0,-1.8369701987210297e-16,32.0,30.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,7,9,0,-1.0,-1.8369701987210297e-16,46.0,27.0,False,False,True,False,False,False,False,False,False,False
1.0,Good,41,2020,8,9,1,-1.0,-1.8369701987210297e-16,32.0,26.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,40,2020,9,9,2,-1.0,-1.8369701987210297e-16,41.0,31.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,32,2020,10,9,3,-1.0,-1.8369701987210297e-16,40.0,41.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,11,9,4,-1.0,-1.8369701987210297e-16,32.0,38.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,34,2020,12,9,5,-1.0,-1.8369701987210297e-16,32.0,32.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,26,2020,13,9,6,-1.0,-1.8369701987210297e-16,34.0,46.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,23,2020,14,9,0,-1.0,-1.8369701987210297e-16,26.0,32.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,24,2020,15,9,1,-1.0,-1.8369701987210297e-16,23.0,41.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,20,2020,16,9,2,-1.0,-1.8369701987210297e-16,24.0,40.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,23,2020,17,9,3,-1.0,-1.8369701987210297e-16,20.0,32.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,26,2020,18,9,4,-1.0,-1.8369701987210297e-16,23.0,32.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,22,2020,19,9,5,-1.0,-1.8369701987210297e-16,26.0,34.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,36,2020,20,9,6,-1.0,-1.8369701987210297e-16,22.0,26.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,40,2020,21,9,0,-1.0,-1.8369701987210297e-16,36.0,23.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,34,2020,22,9,1,-1.0,-1.8369701987210297e-16,40.0,24.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,37,2020,23,9,2,-1.0,-1.8369701987210297e-16,34.0,20.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,35,2020,24,9,3,-1.0,-1.8369701987210297e-16,37.0,23.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,25,2020,25,9,4,-1.0,-1.8369701987210297e-16,35.0,26.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,24,2020,26,9,5,-1.0,-1.8369701987210297e-16,25.0,22.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,32,2020,27,9,6,-1.0,-1.8369701987210297e-16,24.0,36.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,31,2020,28,9,0,-1.0,-1.8369701987210297e-16,32.0,40.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,36,2020,29,9,1,-1.0,-1.8369701987210297e-16,31.0,34.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,46,2020,30,9,2,-1.0,-1.8369701987210297e-16,36.0,37.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,48,2020,1,10,3,-0.8660254037844386,0.5000000000000001,46.0,35.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,50,2020,2,10,4,-0.8660254037844386,0.5000000000000001,48.0,25.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,51,2020,3,10,5,-0.8660254037844386,0.5000000000000001,50.0,24.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,47,2020,4,10,6,-0.8660254037844386,0.5000000000000001,51.0,32.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,44,2020,5,10,0,-0.8660254037844386,0.5000000000000001,47.0,31.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,54,2020,6,10,1,-0.8660254037844386,0.5000000000000001,44.0,36.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,64,2020,7,10,2,-0.8660254037844386,0.5000000000000001,54.0,46.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,69,2020,8,10,3,-0.8660254037844386,0.5000000000000001,64.0,48.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,82,2020,9,10,4,-0.8660254037844386,0.5000000000000001,69.0,50.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,83,2020,10,10,5,-0.8660254037844386,0.5000000000000001,82.0,51.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,78,2020,11,10,6,-0.8660254037844386,0.5000000000000001,83.0,47.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,89,2020,12,10,0,-0.8660254037844386,0.5000000000000001,78.0,44.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,70,2020,13,10,1,-0.8660254037844386,0.5000000000000001,89.0,54.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,66,2020,14,10,2,-0.8660254037844386,0.5000000000000001,70.0,64.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,39,2020,15,10,3,-0.8660254037844386,0.5000000000000001,66.0,69.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,49,2020,17,10,5,-0.8660254037844386,0.5000000000000001,39.0,82.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,42,2020,18,10,6,-0.8660254037844386,0.5000000000000001,49.0,83.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,66,2020,20,10,1,-0.8660254037844386,0.5000000000000001,42.0,78.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,44,2020,21,10,2,-0.8660254037844386,0.5000000000000001,66.0,89.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,65,2020,23,10,4,-0.8660254037844386,0.5000000000000001,44.0,70.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,75,2020,24,10,5,-0.8660254037844386,0.5000000000000001,65.0,66.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,68,2020,25,10,6,-0.8660254037844386,0.5000000000000001,75.0,39.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,75,2020,26,10,0,-0.8660254037844386,0.5000000000000001,68.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,73,2020,27,10,1,-0.8660254037844386,0.5000000000000001,75.0,42.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,65,2020,28,10,2,-0.8660254037844386,0.5000000000000001,73.0,66.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,67,2020,29,10,3,-0.8660254037844386,0.5000000000000001,65.0,44.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,71,2020,30,10,4,-0.8660254037844386,0.5000000000000001,67.0,65.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,73,2020,31,10,5,-0.8660254037844386,0.5000000000000001,71.0,75.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,60,2020,1,11,6,-0.5000000000000004,0.8660254037844384,73.0,68.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,106,2020,5,11,3,-0.5000000000000004,0.8660254037844384,60.0,75.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,95,2020,6,11,4,-0.5000000000000004,0.8660254037844384,106.0,73.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,100,2020,8,11,6,-0.5000000000000004,0.8660254037844384,95.0,65.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,129,2020,9,11,0,-0.5000000000000004,0.8660254037844384,100.0,67.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,107,2020,10,11,1,-0.5000000000000004,0.8660254037844384,129.0,71.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,132,2020,11,11,2,-0.5000000000000004,0.8660254037844384,107.0,73.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,190,2020,12,11,3,-0.5000000000000004,0.8660254037844384,132.0,60.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,94,2020,13,11,4,-0.5000000000000004,0.8660254037844384,190.0,106.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,81,2020,14,11,5,-0.5000000000000004,0.8660254037844384,94.0,95.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,131,2020,15,11,6,-0.5000000000000004,0.8660254037844384,81.0,100.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,117,2020,16,11,0,-0.5000000000000004,0.8660254037844384,131.0,129.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,83,2020,18,11,2,-0.5000000000000004,0.8660254037844384,117.0,107.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,89,2020,19,11,3,-0.5000000000000004,0.8660254037844384,83.0,132.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,61,2020,20,11,4,-0.5000000000000004,0.8660254037844384,89.0,190.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,73,2020,21,11,5,-0.5000000000000004,0.8660254037844384,61.0,94.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,92,2020,22,11,6,-0.5000000000000004,0.8660254037844384,73.0,81.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,83,2020,23,11,0,-0.5000000000000004,0.8660254037844384,92.0,131.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,73,2020,24,11,1,-0.5000000000000004,0.8660254037844384,83.0,117.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,145,2020,25,11,2,-0.5000000000000004,0.8660254037844384,73.0,83.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,121,2020,26,11,3,-0.5000000000000004,0.8660254037844384,145.0,89.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,100,2020,27,11,4,-0.5000000000000004,0.8660254037844384,121.0,61.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,89,2020,28,11,5,-0.5000000000000004,0.8660254037844384,100.0,73.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,67,2020,29,11,6,-0.5000000000000004,0.8660254037844384,89.0,92.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,74,2020,30,11,0,-0.5000000000000004,0.8660254037844384,67.0,83.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,92,2020,1,12,1,-2.4492935982947064e-16,1.0,74.0,73.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,97,2020,2,12,2,-2.4492935982947064e-16,1.0,92.0,145.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,102,2020,3,12,3,-2.4492935982947064e-16,1.0,97.0,121.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,127,2020,4,12,4,-2.4492935982947064e-16,1.0,102.0,100.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,130,2020,5,12,5,-2.4492935982947064e-16,1.0,127.0,89.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,129,2020,6,12,6,-2.4492935982947064e-16,1.0,130.0,67.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,135,2020,7,12,0,-2.4492935982947064e-16,1.0,129.0,74.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,144,2020,8,12,1,-2.4492935982947064e-16,1.0,135.0,92.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,98,2020,9,12,2,-2.4492935982947064e-16,1.0,144.0,97.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,110,2020,10,12,3,-2.4492935982947064e-16,1.0,98.0,102.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,136,2020,11,12,4,-2.4492935982947064e-16,1.0,110.0,127.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,83,2020,12,12,5,-2.4492935982947064e-16,1.0,136.0,130.0,False,False,False,False,False,False,False,False,False,True
